customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1404,Emmott Mercik,Male,78,30-07-1957,68,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14
1405,Kylie Spriggin,Female,52,05-04-1958,67,VP Product Management,Manufacturing,High Net Worth,N,Yes,11
1469,Shermy ,Male,77,29-06-1957,68,Financial Advisor,Financial Services,Affluent Customer,N,Yes,14
1506,Andonis Cochrane,Male,21,21-02-1958,67,NA,Property,Mass Customer,N,No,17
1572,Tam Jahner,Male,51,26-07-1957,68,Recruiting Manager,Financial Services,High Net Worth,N,Yes,16
1677,Petrina Pollins,Female,56,28-05-1958,67,Editor,Health,Affluent Customer,N,Yes,16
1699,Poul Dumphy,Male,33,08-05-1958,67,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8
1874,Nickolai McChesney,Male,17,29-09-1957,68,NA,Agriculture,High Net Worth,N,Yes,7
1881,Gherardo Lahy,Male,61,10-12-1957,68,Quality Control Specialist,n/a,Affluent Customer,N,Yes,12
1926,Stefano Menhenitt,Male,72,15-11-1957,68,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,10
2041,Mort Heath,Male,52,27-10-1957,68,VP Accounting,Financial Services,Mass Customer,N,No,17
2089,Erie Ballston,Male,93,07-01-1958,67,Safety Technician I,Financial Services,High Net Worth,N,No,15
2126,Hugibert Getcliff,Male,65,29-03-1958,67,Product Engineer,Health,Mass Customer,N,Yes,17
2293,Engracia Newcom,Female,70,07-03-1958,67,Financial Advisor,Financial Services,Affluent Customer,N,No,16
2329,Donny Stiven,Female,7,19-12-1957,68,Computer Systems Analyst II,IT,Affluent Customer,N,No,20
2348,Keeley Winslet,Female,2,07-11-1957,68,Web Designer IV,Manufacturing,Mass Customer,N,No,16
2402,Merrielle Strafen,Female,99,07-06-1957,68,Cost Accountant,Financial Services,Mass Customer,N,Yes,8
2405,Quintana Merricks,Female,16,28-07-1957,68,Structural Analysis Engineer,n/a,Mass Customer,N,No,18
2442,Odie Enrrico,Male,8,13-10-1957,68,Social Worker,Health,Affluent Customer,N,Yes,17
2470,Roy Dunaway,Male,70,04-07-1957,68,NA,Agriculture,Mass Customer,N,No,13
2500,Micky Livings,Female,35,18-12-1957,68,Senior Developer,Property,High Net Worth,N,Yes,17
2614,Anatollo Stendell,Male,65,16-10-1957,68,NA,Retail,High Net Worth,N,No,18
2652,Kelbee Bernat,Male,96,15-12-1957,68,Biostatistician II,n/a,Affluent Customer,N,Yes,15
2807,Lynna Revens,Female,9,18-06-1957,68,Senior Editor,Manufacturing,Mass Customer,N,Yes,11
2870,Aldis Chazerand,Male,99,26-12-1957,68,NA,n/a,Mass Customer,N,No,11
3038,Hermione ,Female,45,08-04-1958,67,Senior Developer,n/a,High Net Worth,N,No,13
3154,Angil Ellesmere,Female,63,21-11-1957,68,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19
3242,Lib Schohier,Female,4,07-03-1958,67,General Manager,Manufacturing,Affluent Customer,N,Yes,14
3440,Retha Kahane,Female,18,15-05-1958,67,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5
3517,Domeniga Terney,Female,47,04-07-1957,68,Accounting Assistant IV,n/a,Mass Customer,N,Yes,6
3581,Lindsy Ygo,Female,38,10-07-1957,68,NA,n/a,Mass Customer,N,Yes,6
3637,Luigi Edgeworth,Male,84,01-01-1958,67,NA,Manufacturing,Affluent Customer,N,Yes,11
3712,Esmeralda Klousner,Female,22,12-07-1957,68,Recruiting Manager,Financial Services,Mass Customer,N,No,19
3848,Luca Cabotto,Male,4,13-01-1958,67,Structural Engineer,n/a,High Net Worth,N,No,13
3976,Gretel Chrystal,Female,0,20-11-1957,68,Internal Auditor,n/a,Affluent Customer,N,Yes,13
195,Talyah Rylatt,Female,34,14-11-1958,67,Project Manager,Manufacturing,Mass Customer,N,No,6
205,Rolfe Kellard,Male,18,01-12-1958,67,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,6
294,Magnum Slowan,Male,39,01-04-1959,66,Recruiting Manager,n/a,High Net Worth,N,No,5
297,Cecile MacLise,Female,33,27-04-1959,66,Electrical Engineer,Manufacturing,High Net Worth,N,No,16
330,Port Pancost,Male,78,03-06-1959,66,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7
359,Dulcine Gauson,Female,2,28-11-1958,67,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6
418,Jere Ding,Female,56,22-12-1958,67,NA,n/a,Mass Customer,N,No,6
420,Clem Leek,Male,93,05-07-1958,67,Help Desk Operator,Entertainment,High Net Worth,N,No,7
495,Lucius Prescott,Male,91,21-02-1959,66,VP Accounting,Financial Services,Mass Customer,N,Yes,6
536,Jannelle Leist,Female,64,07-04-1959,66,Recruiting Manager,Manufacturing,Affluent Customer,N,No,16
687,Welby Ninnotti,Male,25,10-02-1959,66,Executive Secretary,Retail,High Net Worth,N,Yes,5
781,Elvis O'Leagham,Male,80,15-11-1958,67,Legal Assistant,Manufacturing,Mass Customer,N,No,17
992,Cordelia Hawkeswood,Female,6,25-11-1958,67,NA,Property,Mass Customer,N,Yes,8
1041,Free Bonniface,Male,95,25-05-1959,66,NA,Property,Affluent Customer,N,No,15
1095,Emelda Gerler,Female,2,29-08-1958,67,Project Manager,Health,Mass Customer,N,No,6
1183,Joe Shalliker,Male,50,14-11-1958,67,Media Manager II,n/a,Affluent Customer,N,No,6
1199,Ludovico Bertot,Male,7,14-06-1958,67,VP Accounting,Financial Services,Affluent Customer,N,Yes,5
1254,Quillan McDuffie,Male,60,18-12-1958,67,Graphic Designer,Retail,Mass Customer,N,Yes,5
1373,Shaylynn Epsley,Female,3,23-09-1958,67,Director of Sales,Financial Services,Mass Customer,N,Yes,12
1433,Marya Szwandt,Female,15,25-09-1958,67,Account Coordinator,IT,Mass Customer,N,No,20
1510,Timmie Chitty,Male,94,05-02-1959,66,Actuary,Financial Services,Mass Customer,N,No,18
1608,Fernande Petzolt,Female,87,21-09-1958,67,Software Engineer III,n/a,Mass Customer,N,Yes,6
1731,Aigneis MacKall,Female,26,11-03-1959,66,Health Coach III,Health,High Net Worth,N,Yes,19
1742,Quintin Dublin,Male,48,17-08-1958,67,Tax Accountant,n/a,High Net Worth,N,No,13
1750,Filbert Evreux,Male,14,13-05-1959,66,Internal Auditor,Entertainment,Mass Customer,N,Yes,16
1767,Cicely Millier,Female,28,10-03-1959,66,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19
1810,Royall Terris,Male,98,06-05-1959,66,Geological Engineer,Manufacturing,High Net Worth,N,No,16
1849,Jess Bollans,Male,6,01-07-1958,67,NA,Retail,Mass Customer,N,Yes,5
1875,Amory Bohler,Male,4,11-01-1959,66,Staff Scientist,Retail,High Net Worth,N,Yes,19
1946,Brannon Gladman,Male,37,04-01-1959,66,Systems Administrator III,n/a,Mass Customer,N,No,8
1974,Aharon Moller,Male,67,15-06-1958,67,Administrative Officer,n/a,Mass Customer,N,Yes,15
2060,Constancia Akram,Female,17,23-01-1959,66,Statistician II,Financial Services,Mass Customer,N,No,17
2194,Johnette O'Fergus,Female,79,10-09-1958,67,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11
2220,Curr Jancey,Male,35,13-05-1959,66,Legal Assistant,Financial Services,Mass Customer,N,Yes,13
2229,Linette Gotmann,Female,76,10-04-1959,66,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7
2253,Gracie Kubacki,Female,28,08-02-1959,66,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13
2339,Damien Haddeston,Male,3,28-12-1958,66,Web Designer II,Property,Affluent Customer,N,Yes,16
2343,Wilhelm Corteis,Male,6,24-03-1959,66,Nurse Practicioner,Agriculture,High Net Worth,N,Yes,5
2350,Lorinda Malpass,Female,32,17-03-1959,66,Nurse Practicioner,n/a,Mass Customer,N,Yes,14
2354,Tammie Fisbey,Female,99,19-12-1958,67,Product Engineer,Retail,Mass Customer,N,No,17
2358,Ave Peatt,Male,26,01-05-1959,66,Senior Sales Associate,Retail,High Net Worth,N,Yes,15
2376,Eada Narbett,Female,84,23-10-1958,67,Community Outreach Specialist,n/a,High Net Worth,N,Yes,12
2385,Gaultiero Lissenden,Male,70,17-12-1958,67,Dental Hygienist,Health,Mass Customer,N,No,8
2407,Merrily ,Female,24,30-03-1959,66,NA,Financial Services,High Net Worth,N,Yes,6
2441,Loutitia Pinkie,Female,52,29-03-1959,66,NA,Property,High Net Worth,N,Yes,5
2538,Jacinta Petrillo,Female,13,22-01-1959,66,NA,n/a,High Net Worth,N,Yes,20
2576,Lotty Szubert,Female,15,30-05-1959,66,Associate Professor,Manufacturing,Mass Customer,N,No,13
2635,Arty Mac Geaney,Male,45,03-01-1959,66,Nurse,Retail,Mass Customer,N,No,14
2656,Halli Littledike,Female,80,02-05-1959,66,Statistician III,n/a,Mass Customer,N,Yes,10
2667,Randene Brown,Female,65,17-07-1958,67,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6
2680,Noella Firk,Female,0,11-05-1959,66,Financial Analyst,Financial Services,Mass Customer,N,Yes,14
2728,Imojean Atyeo,Female,55,26-03-1959,66,Physical Therapy Assistant,IT,High Net Worth,N,No,19
2735,Ricoriki Burree,Male,18,06-09-1958,67,Associate Professor,Financial Services,High Net Worth,N,Yes,14
2830,Bjorn Simioli,Male,39,19-12-1958,67,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,9
2890,Nevile Ecclesall,Male,64,17-05-1959,66,Speech Pathologist,n/a,Affluent Customer,N,Yes,20
2984,Frances Mishaw,Female,48,23-05-1959,66,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes,13
3024,Franz Craddy,Male,86,08-01-1959,66,NA,Health,Mass Customer,N,No,12
3059,Hercules Klewi,Male,83,09-06-1958,67,Accountant IV,n/a,Mass Customer,N,No,17
3080,Christoforo Santus,Male,87,06-10-1958,67,Graphic Designer,Financial Services,High Net Worth,N,No,10
3109,Jeralee Domleo,Female,75,23-06-1958,67,Automation Specialist II,Health,Mass Customer,N,Yes,10
3121,Mahmoud Batterbee,Male,82,11-05-1959,66,Data Coordiator,Manufacturing,Mass Customer,N,No,19
3205,Egan Flockhart,Male,35,20-04-1959,66,Account Executive,n/a,Mass Customer,N,No,20
3233,Xever Feeley,Male,7,06-01-1959,66,Tax Accountant,Financial Services,Mass Customer,N,Yes,17
3244,Rosene Bullar,Female,24,08-05-1959,66,Systems Administrator I,Financial Services,Mass Customer,N,No,13
3245,Wainwright Succamore,Male,86,27-03-1959,66,Graphic Designer,IT,High Net Worth,N,No,7
3279,Morgun Razoux,Male,55,18-02-1959,66,Staff Scientist,Financial Services,Mass Customer,N,No,14
3282,Helga Nuzzi,Female,8,24-04-1959,66,Clinical Specialist,Health,High Net Worth,N,No,13
3356,Dill Bampford,Male,47,23-03-1959,66,Safety Technician II,Financial Services,Mass Customer,N,Yes,6
3426,Ron Dilon,Male,40,18-04-1959,66,Assistant Media Planner,Entertainment,Mass Customer,N,No,17
3436,Marget Freeland,Female,4,22-11-1958,67,NA,Financial Services,Mass Customer,N,Yes,5
3548,Dalli Seden,Male,65,02-08-1958,67,NA,n/a,Affluent Customer,N,No,12
3717,Arlin Woollacott,Male,88,07-12-1958,67,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18
3822,Conny Speechley,Male,37,09-03-1959,66,NA,Manufacturing,High Net Worth,N,Yes,18
3835,Jorgan Crosoer,Male,19,02-02-1959,66,Project Manager,n/a,Affluent Customer,N,No,16
3898,Demetrius Youdell,Male,91,27-12-1958,67,Registered Nurse,Health,Mass Customer,N,No,6
3916,Myrtia ,Female,31,17-10-1958,67,NA,Retail,Affluent Customer,N,Yes,17
51,Fidelio Dilke,Male,68,05-12-1959,66,Computer Systems Analyst II,Retail,Mass Customer,N,No,18
61,Kacey Rowbottom,Female,47,29-11-1959,66,Help Desk Operator,Property,High Net Worth,N,No,13
73,Minette Worters,Female,16,27-05-1960,65,Teacher,n/a,Affluent Customer,N,Yes,5
118,Prentice Pearmain,Male,43,12-11-1959,66,Budget/Accounting Analyst IV,n/a,High Net Worth,N,No,19
125,Darrelle Antoniewski,Female,94,17-03-1960,65,Computer Systems Analyst II,Property,Mass Customer,N,No,16
191,Christopher Heining,Male,22,27-04-1960,65,Help Desk Operator,n/a,Affluent Customer,N,Yes,6
412,Evanne Feechum,Female,65,23-04-1960,65,NA,IT,High Net Worth,N,No,19
452,Natalee Bamford,Female,22,11-08-1959,66,Account Coordinator,Property,Mass Customer,N,Yes,5
462,Melany Thorrington,Female,32,01-01-1960,65,NA,Manufacturing,Affluent Customer,N,Yes,5
565,Saleem Meller,Male,30,02-10-1959,66,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16
702,Zorina Bosomworth,Female,72,09-02-1960,65,Help Desk Technician,n/a,Mass Customer,N,No,8
805,Jorrie Hanhardt,Female,48,19-04-1960,65,Electrical Engineer,Manufacturing,Mass Customer,N,No,10
814,Raffarty Giacomoni,Male,60,23-12-1959,66,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,14
873,Worthington Penwarden,Male,37,23-12-1959,66,Occupational Therapist,Health,Affluent Customer,N,Yes,20
909,Suzette Surgison,Female,77,04-01-1960,65,Operator,n/a,High Net Worth,N,Yes,8
977,Olga Dyke,Female,65,30-11-1959,66,Staff Accountant III,n/a,High Net Worth,N,Yes,13
979,Kayla Falkingham,Female,42,25-12-1959,66,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12
982,Tibold Bonwell,Male,14,12-02-1960,65,Geologist III,Health,High Net Worth,N,Yes,6
1016,Adrian Prettyjohns,Male,0,12-08-1959,66,Legal Assistant,IT,Mass Customer,N,Yes,17
1104,Jewelle Pincott,Female,82,31-12-1959,65,Programmer III,Retail,Mass Customer,N,No,8
1111,Zach Maynard,Male,96,04-03-1960,65,Director of Sales,n/a,High Net Worth,N,Yes,18
1216,Frank Vallerine,Female,15,25-06-1959,66,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10
1232,Stillmann Wilfling,Male,83,12-09-1959,66,Help Desk Operator,Property,Affluent Customer,N,No,20
1371,Aretha Joscelyn,Female,39,02-08-1959,66,Design Engineer,Retail,Mass Customer,N,Yes,13
1417,Micki Russel,Female,12,14-11-1959,66,NA,Manufacturing,High Net Worth,N,Yes,20
1420,Minni Hanner,Female,14,12-10-1959,66,Dental Hygienist,Health,Mass Customer,N,No,11
1423,Tiphanie Klossek,Female,51,17-06-1959,66,Project Manager,Manufacturing,Mass Customer,N,No,19
1473,Darrick Feake,Male,49,21-04-1960,65,VP Product Management,n/a,Mass Customer,N,Yes,20
1500,Bellina Bradberry,Female,82,24-01-1960,65,NA,n/a,Mass Customer,N,No,9
1523,Brnaba Dighton,Male,78,06-09-1959,66,Product Engineer,Financial Services,Mass Customer,N,Yes,17
1604,Natale Duinbleton,Male,51,11-04-1960,65,NA,Financial Services,High Net Worth,N,No,20
1682,Gerladina Cuddon,Female,93,25-04-1960,65,Structural Engineer,Manufacturing,Affluent Customer,N,Yes,6
1694,Tonnie McLinden,Male,11,11-10-1959,66,NA,IT,Mass Customer,N,Yes,19
1812,Daffi Sewley,Female,20,11-07-1959,66,Clinical Specialist,Health,Affluent Customer,N,No,14
1824,Robbie Yakubovics,Female,12,12-10-1959,66,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5
1910,Yovonnda Warrior,Female,20,13-07-1959,66,Systems Administrator I,Property,High Net Worth,N,Yes,14
1979,Ephrem Cariss,Male,98,15-05-1960,65,Statistician III,Manufacturing,Mass Customer,N,Yes,11
2009,Neilla Castrillo,Female,19,16-03-1960,65,Staff Accountant IV,Health,Affluent Customer,N,Yes,19
2038,Fae Done,Female,9,26-11-1959,66,Structural Engineer,Financial Services,Mass Customer,N,Yes,5
2046,Charis Maas,Female,3,27-07-1959,66,Marketing Manager,n/a,Mass Customer,N,Yes,13
2048,Sorcha Genthner,Female,22,13-04-1960,65,Financial Advisor,Financial Services,High Net Worth,N,No,13
2051,Teresita Drinnan,Female,8,15-06-1959,66,Geological Engineer,Manufacturing,Affluent Customer,N,No,20
2057,Elianora Sally,Female,99,04-10-1959,66,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15
2072,Margie Tillyer,Female,30,20-04-1960,65,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9
2080,Rosamond Sainer,Female,15,07-08-1959,66,Human Resources Assistant IV,n/a,High Net Worth,N,No,17
2099,Mikel McKechnie,Male,40,03-10-1959,66,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,19
2145,Adrea Quittonden,Female,44,11-11-1959,66,Librarian,Entertainment,Affluent Customer,N,Yes,19
2150,Huntlee Pashba,Male,75,05-09-1959,66,NA,Retail,Affluent Customer,N,Yes,8
2180,Urbanus Trevaskus,Male,98,11-01-1960,65,Chief Design Engineer,n/a,High Net Worth,N,Yes,13
2231,Rasla Landreth,Female,68,25-09-1959,66,Accounting Assistant II,n/a,Mass Customer,N,No,13
2239,Jocelyne Pasquale,Female,0,11-01-1960,65,Associate Professor,Property,High Net Worth,N,Yes,8
2251,Leslie Shotboult,Male,68,19-08-1959,66,NA,Property,High Net Worth,N,No,19
2306,Hilary Tregunna,Female,98,19-04-1960,65,Paralegal,Financial Services,High Net Worth,N,Yes,9
2404,Conney Grouse,Male,13,14-03-1960,65,Graphic Designer,Retail,Mass Customer,N,No,6
2416,Eberhard Shalcras,Male,19,29-12-1959,65,Office Assistant I,Health,Affluent Customer,N,No,16
2440,Lethia Juanes,Female,17,21-09-1959,66,Engineer II,Manufacturing,Affluent Customer,N,No,8
2454,Gene Brome,Female,81,13-02-1960,65,Senior Sales Associate,Property,Mass Customer,N,Yes,12
2617,Vanda Donnellan,Female,79,20-10-1959,66,NA,Health,High Net Worth,N,No,18
2752,Cissiee Jobern,Female,11,10-05-1960,65,Sales Representative,Retail,Affluent Customer,N,Yes,14
2956,Thedric Bolding,Male,17,16-12-1959,66,Quality Control Specialist,Telecommunications,Mass Customer,N,Yes,19
3075,Corty Debell,Male,36,24-10-1959,66,NA,Entertainment,Mass Customer,N,Yes,16
3079,Yorker McKevany,Male,34,18-11-1959,66,Legal Assistant,Retail,Mass Customer,N,Yes,20
3084,Birgit Dowers,Female,57,16-07-1959,66,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16
3119,Earle Frisby,Male,13,11-01-1960,65,NA,n/a,High Net Worth,N,No,19
3191,Bobbette Amps,Female,29,08-07-1959,66,Director of Sales,Financial Services,Affluent Customer,N,Yes,12
3221,Brigid Quigley,Female,59,25-09-1959,66,Internal Auditor,Property,High Net Worth,N,Yes,11
3262,Maynord L'Episcopi,Male,65,14-10-1959,66,Product Engineer,Entertainment,Mass Customer,N,No,12
3374,Joann Corrigan,Female,77,17-11-1959,66,Sales Associate,Manufacturing,Mass Customer,N,Yes,12
3418,Felipa Paddingdon,Female,18,31-12-1959,65,Systems Administrator IV,Health,High Net Worth,N,No,19
3456,Clovis Ortsmann,Female,11,08-11-1959,66,NA,n/a,Mass Customer,N,Yes,12
3480,Jarib ,Male,30,24-06-1959,66,NA,n/a,Mass Customer,N,No,20
3730,Joann Clemson,Female,85,18-02-1960,65,Junior Executive,Manufacturing,Affluent Customer,N,No,6
3738,Lucila Smalls,Female,19,19-12-1959,66,Professor,Financial Services,High Net Worth,N,Yes,19
3758,Naomi Whiles,Female,71,30-07-1959,66,Recruiting Manager,Telecommunications,Mass Customer,N,Yes,12
3913,Phylys Neenan,Female,11,29-12-1959,65,Community Outreach Specialist,Retail,Mass Customer,N,Yes,6
3915,Cybil Brombell,Female,17,23-06-1959,66,Statistician I,Financial Services,Affluent Customer,N,No,15
3936,Rodd Spare,Male,57,04-05-1960,65,Paralegal,Financial Services,Affluent Customer,N,Yes,16
3984,Thadeus Buxsey,Male,74,16-02-1960,65,Librarian,Entertainment,Affluent Customer,N,No,10
67,Vernon ,Male,67,14-06-1960,65,Web Developer II,Retail,Mass Customer,N,No,18
95,Nomi Mallinder,Female,67,25-12-1960,65,Software Engineer III,Manufacturing,Affluent Customer,N,Yes,8
477,Cheri Hazeman,Female,32,26-11-1960,65,Media Manager II,Financial Services,High Net Worth,N,Yes,13
478,Darcey Harberer,Female,65,21-01-1961,64,Chief Design Engineer,n/a,Affluent Customer,N,Yes,5
493,Tommie Banbridge,Female,83,13-09-1960,65,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5
499,Dalli Baggally,Male,39,15-03-1961,64,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19
532,Row Mawditt,Female,25,14-01-1961,64,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19
557,Cassie Morley,Female,67,02-06-1961,64,NA,Manufacturing,Affluent Customer,N,Yes,18
617,Idell Cole,Female,81,01-08-1960,65,Director of Sales,Property,Mass Customer,N,No,15
629,Basil Brellin,Male,29,06-12-1960,65,Chemical Engineer,Manufacturing,High Net Worth,N,No,6
712,Norine Antonik,Female,22,20-05-1961,64,NA,IT,Mass Customer,N,No,14
939,Cristian Theodoris,Male,53,10-01-1961,64,Product Engineer,Manufacturing,Mass Customer,N,No,6
956,Ezechiel Pettecrew,Male,19,26-09-1960,65,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9
1014,Miller Faloon,Male,60,14-10-1960,65,Senior Developer,Property,Mass Customer,N,Yes,8
1247,Hildagarde Eyrl,Female,15,05-10-1960,65,Geologist I,Entertainment,Affluent Customer,N,No,11
1287,Nicko Saddleton,Male,72,23-10-1960,65,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20
1292,Alice Backson,Female,56,02-06-1961,64,NA,n/a,Affluent Customer,N,No,20
1345,Jeth Marien,Male,94,11-09-1960,65,Senior Sales Associate,Manufacturing,Mass Customer,N,No,12
1585,Stillman Sackur,Male,87,07-04-1961,64,Pharmacist,Health,Mass Customer,N,Yes,5
1643,Manda Forsey,Female,13,07-01-1961,64,NA,Retail,Mass Customer,N,No,19
1764,Zaria Van der Krui,Female,36,21-06-1960,65,Desktop Support Technician,n/a,Mass Customer,N,Yes,10
1769,Sheridan Shaves,Male,13,26-11-1960,65,NA,n/a,Mass Customer,N,Yes,5
1785,Marty Whatford,Male,23,10-12-1960,65,Clinical Specialist,Health,Mass Customer,N,No,19
1809,Reba Southon,Female,67,26-01-1961,64,Programmer II,Health,Mass Customer,N,Yes,19
1826,Jareb Langcaster,Male,33,10-01-1961,64,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7
1864,Anet Pellitt,Female,45,03-07-1960,65,Senior Quality Engineer,Retail,Mass Customer,N,No,18
1919,Bartie Hartburn,Male,40,23-12-1960,65,VP Product Management,Agriculture,Mass Customer,N,Yes,19
1961,Licha Lyes,Female,10,22-11-1960,65,Physical Therapy Assistant,n/a,Mass Customer,N,Yes,15
2030,Xymenes Sprull,Male,3,09-01-1961,64,Administrative Officer,Property,High Net Worth,N,No,15
